"Product_Name","Image_Name","required_issue","un_business","un_vendor_price","un_unit","un_brand","un_category","un_sub_category","un_price","business","name","unit","per_unit_value","brand","category","sub_category","sub_category2","vendor_price","price","is_offer_enable","offer_price","featured_image","short_resolation_image","type","keywords","alert_quantity","slug","sku","delivery_time","status","enable_stock","current_stock","description","shipping_charge","image1","image2","image3","image4","image5","image6"
"Armaf Bs 200ML Opus (M)","none","1","0",,"0","0","0","1","0","globalvillageinternational","Armaf Bs 200ML Opus (M)","Piece","1","armaf","health-and-beauty-1","","","335.75","395","0","","","","","","10","","","10080","active","1","100","","","","","","","",""
"Armaf Bs 200ML Opus (W)","none","1","0",,"0","0","0","1","0","globalvillageinternational","Armaf Bs 200ML Opus (W)","Piece","1","armaf","health-and-beauty-1","","","335.75","395","0","","","","","","10","","","10080","active","1","100","","","","","","","",""
"Armaf Bs 200ML Shades (M)","none","1","0",,"0","0","0","1","0","globalvillageinternational","Armaf Bs 200ML Shades (M)","Piece","1","armaf","health-and-beauty-1","","","335.75","395","0","","","","","","10","","","10080","active","1","100","","","","","","","",""
"Armaf Bs 200ML Signature Night (M)","none","1","0",,"0","0","0","1","0","globalvillageinternational","Armaf Bs 200ML Signature Night (M)","Piece","1","armaf","health-and-beauty-1","","","335.75","395","0","","","","","","10","","","10080","active","1","100","","","","","","","",""
"Armaf Bs 200ML Signature True (W)","none","1","0",,"0","0","0","1","0","globalvillageinternational","Armaf Bs 200ML Signature True (W)","Piece","1","armaf","health-and-beauty-1","","","335.75","395","0","","","","","","10","","","10080","active","1","100","","","","","","","",""
"Armaf Bs 200ML Tag Her (W)","none","1","0",,"0","0","0","1","0","globalvillageinternational","Armaf Bs 200ML Tag Her (W)","Piece","1","armaf","health-and-beauty-1","","","335.75","395","0","","","","","","10","","","10080","active","1","100","","","","","","","",""
"Armaf Bs 200ML Tag Him (M)","none","1","0",,"0","0","0","1","0","globalvillageinternational","Armaf Bs 200ML Tag Him (M)","Piece","1","armaf","health-and-beauty-1","","","335.75","395","0","","","","","","10","","","10080","active","1","100","","","","","","","",""
"Armaf Bs 200ML The Warrior (M)","none","1","0",,"0","0","0","1","0","globalvillageinternational","Armaf Bs 200ML The Warrior (M)","Piece","1","armaf","health-and-beauty-1","","","335.75","395","0","","","","","","10","","","10080","active","1","100","","","","","","","",""
"Armaf Exclusive Perfume 100ML Blue Homme (M)","none","1","0",,"0","0","0","1","0","globalvillageinternational","Armaf Exclusive Perfume 100ML Blue Homme (M)","Piece","1","armaf","health-and-beauty-1","","","1870","2200","0","","","","","","10","","","10080","active","1","100","","","","","","","",""
"Armaf Exclusive Perfume 100ML Extreme Warrior (M)","none","1","0",,"0","0","0","1","0","globalvillageinternational","Armaf Exclusive Perfume 100ML Extreme Warrior (M)","Piece","1","armaf","health-and-beauty-1","","","1870","2200","0","","","","","","10","","","10080","active","1","100","","","","","","","",""
"Armaf Exclusive Perfume 100ML Hunter (M)","none","1","0",,"0","0","0","1","0","globalvillageinternational","Armaf Exclusive Perfume 100ML Hunter (M)","Piece","1","armaf","health-and-beauty-1","","","1870","2200","0","","","","","","10","","","10080","active","1","100","","","","","","","",""
"Armaf Exclusive Perfume 100ML Hunter (W)","none","1","0",,"0","0","0","1","0","globalvillageinternational","Armaf Exclusive Perfume 100ML Hunter (W)","Piece","1","armaf","health-and-beauty-1","","","1870","2200","0","","","","","","10","","","10080","active","1","100","","","","","","","",""
"Armaf Exclusive Perfume 100ML Intense (M)","none","1","0",,"0","0","0","1","0","globalvillageinternational","Armaf Exclusive Perfume 100ML Intense (M)","Piece","1","armaf","health-and-beauty-1","","","1870","2200","0","","","","","","10","","","10080","active","1","100","","","","","","","",""
"Armaf Exclusive Perfume 100ML Legasi (W)","none","1","0",,"0","0","0","1","0","globalvillageinternational","Armaf Exclusive Perfume 100ML Legasi (W)","Piece","1","armaf","health-and-beauty-1","","","1870","2200","0","","","","","","10","","","10080","active","1","100","","","","","","","",""
"Armaf Exclusive Perfume 100ML Opus (M)","none","1","0",,"0","0","0","1","0","globalvillageinternational","Armaf Exclusive Perfume 100ML Opus (M)","Piece","1","armaf","health-and-beauty-1","","","1870","2200","0","","","","","","10","","","10080","active","1","100","","","","","","","",""
"Armaf Exclusive Perfume 100ML Opus (W)","none","1","0",,"0","0","0","1","0","globalvillageinternational","Armaf Exclusive Perfume 100ML Opus (W)","Piece","1","armaf","health-and-beauty-1","","","1870","2200","0","","","","","","10","","","10080","active","1","100","","","","","","","",""
"Armaf Exclusive Perfume 105ML Club De Nuit (M)","none","1","0",,"0","0","0","1","0","globalvillageinternational","Armaf Exclusive Perfume 105ML Club De Nuit (M)","Piece","1","armaf","health-and-beauty-1","","","1870","2200","0","","","","","","10","","","10080","active","1","100","","","","","","","",""
"Armaf Exclusive Perfume 105ML Club De Nuit Urban (M)","none","1","0",,"0","0","0","1","0","globalvillageinternational","Armaf Exclusive Perfume 105ML Club De Nuit Urban (M)","Piece","1","armaf","health-and-beauty-1","","","1870","2200","0","","","","","","10","","","10080","active","1","100","","","","","","","",""
"Armaf Exclusive Perfume 105ML Club De Nuit (W)","none","1","0",,"0","0","0","1","0","globalvillageinternational","Armaf Exclusive Perfume 105ML Club De Nuit (W)","Piece","1","armaf","health-and-beauty-1","","","1870","2200","0","","","","","","10","","","10080","active","1","100","","","","","","","",""
"Armaf Premium Perfume 100ML Magnificent (M)","none","1","0",,"0","0","0","1","0","globalvillageinternational","Armaf Premium Perfume 100ML Magnificent (M)","Piece","1","armaf","health-and-beauty-1","","","2380","2800","0","","","","","","10","","","10080","active","1","100","","","","","","","",""
"Armaf Premium Perfume 100ML Magnificent (W)","none","1","0",,"0","0","0","1","0","globalvillageinternational","Armaf Premium Perfume 100ML Magnificent (W)","Piece","1","armaf","health-and-beauty-1","","","2380","2800","0","","","","","","10","","","10080","active","1","100","","","","","","","",""
"Armaf Premium Perfume 100ML The Pride of Armaf (M)","none","1","0",,"0","0","0","1","0","globalvillageinternational","Armaf Premium Perfume 100ML The Pride of Armaf (M)","Piece","1","armaf","health-and-beauty-1","","","2380","2800","0","","","","","","10","","","10080","active","1","100","","","","","","","",""
"Armaf Premium Perfume 100ML The Pride of Armaf (W)","none","1","0",,"0","0","0","1","0","globalvillageinternational","Armaf Premium Perfume 100ML The Pride of Armaf (W)","Piece","1","armaf","health-and-beauty-1","","","2380","2800","0","","","","","","10","","","10080","active","1","100","","","","","","","",""
"Armaf Premium Perfume 105ML Club De Nuit Intense (W)","none","1","0",,"0","0","0","1","0","globalvillageinternational","Armaf Premium Perfume 105ML Club De Nuit Intense (W)","Piece","1","armaf","health-and-beauty-1","","","2380","2800","0","","","","","","10","","","10080","active","1","100","","","","","","","",""
"Armaf Perfume 100ML Derby Club House (M)","none","1","0",,"0","0","0","1","0","globalvillageinternational","Armaf Perfume 100ML Derby Club House (M)","Piece","1","armaf","health-and-beauty-1","","","1530","1800","0","","","","","","10","","","10080","active","1","100","","","","","","","",""
"Armaf Perfume 100ML High Street (W)","none","1","0",,"0","0","0","1","0","globalvillageinternational","Armaf Perfume 100ML High Street (W)","Piece","1","armaf","health-and-beauty-1","","","1530","1800","0","","","","","","10","","","10080","active","1","100","","","","","","","",""
"Armaf Perfume 100ML Shades (M)","none","1","0",,"0","0","0","1","0","globalvillageinternational","Armaf Perfume 100ML Shades (M)","Piece","1","armaf","health-and-beauty-1","","","1530","1800","0","","","","","","10","","","10080","active","1","100","","","","","","","",""
"Armaf Perfume 100ML Tag Him (M)","none","1","0",,"0","0","0","1","0","globalvillageinternational","Armaf Perfume 100ML Tag Him (M)","Piece","1","armaf","health-and-beauty-1","","","1530","1800","0","","","","","","10","","","10080","active","1","100","","","","","","","",""
"Armaf Perfume 100ML The Warrior (M)","none","1","0",,"0","0","0","1","0","globalvillageinternational","Armaf Perfume 100ML The Warrior (M)","Piece","1","armaf","health-and-beauty-1","","","1530","1800","0","","","","","","10","","","10080","active","1","100","","","","","","","",""
"Armaf Signature Perfume 105ML Club De Nuit Intense (M)","none","1","0",,"0","0","0","1","0","globalvillageinternational","Armaf Signature Perfume 105ML Club De Nuit Intense (M)","Piece","1","armaf","health-and-beauty-1","","","3825","4500","0","","","","","","10","","","10080","active","1","100","","","","","","","",""
"Armaf Enchanted Air Freshener 300ML Beauty","none","1","0",,"0","0","0","1","0","globalvillageinternational","Armaf Enchanted Air Freshener 300ML Beauty","Piece","1","armaf","health-and-beauty-1","","","297.5","350","0","","","","","","10","","","10080","active","1","100","","","","","","","",""
"Armaf Enchanted Air Freshener 300ML Bloom","none","1","0",,"0","0","0","1","0","globalvillageinternational","Armaf Enchanted Air Freshener 300ML Bloom","Piece","1","armaf","health-and-beauty-1","","","297.5","350","0","","","","","","10","","","10080","active","1","100","","","","","","","",""
"Armaf Enchanted Air Freshener 300ML Foliage","none","1","0",,"0","0","0","1","0","globalvillageinternational","Armaf Enchanted Air Freshener 300ML Foliage","Piece","1","armaf","health-and-beauty-1","","","297.5","350","0","","","","","","10","","","10080","active","1","100","","","","","","","",""
"Armaf Enchanted Air Freshener 300ML Lemon","none","1","0",,"0","0","0","1","0","globalvillageinternational","Armaf Enchanted Air Freshener 300ML Lemon","Piece","1","armaf","health-and-beauty-1","","","297.5","350","0","","","","","","10","","","10080","active","1","100","","","","","","","",""
"Armaf Enchanted Air Freshener 300ML Oud","none","1","0",,"0","0","0","1","0","globalvillageinternational","Armaf Enchanted Air Freshener 300ML Oud","Piece","1","armaf","health-and-beauty-1","","","297.5","350","0","","","","","","10","","","10080","active","1","100","","","","","","","",""
"Armaf Enchanted Air Freshener 300ML Romance","none","1","0",,"0","0","0","1","0","globalvillageinternational","Armaf Enchanted Air Freshener 300ML Romance","Piece","1","armaf","health-and-beauty-1","","","297.5","350","0","","","","","","10","","","10080","active","1","100","","","","","","","",""
"Armaf Enchanted Air Freshener 300ML Spring","none","1","0",,"0","0","0","1","0","globalvillageinternational","Armaf Enchanted Air Freshener 300ML Spring","Piece","1","armaf","health-and-beauty-1","","","297.5","350","0","","","","","","10","","","10080","active","1","100","","","","","","","",""
"Armaf Enchanted Air Freshener 300ML Summer","none","1","0",,"0","0","0","1","0","globalvillageinternational","Armaf Enchanted Air Freshener 300ML Summer","Piece","1","armaf","health-and-beauty-1","","","297.5","350","0","","","","","","10","","","10080","active","1","100","","","","","","","",""
"Armaf Enchanted Air Freshener 300ML Vintage","none","1","0",,"0","0","0","1","0","globalvillageinternational","Armaf Enchanted Air Freshener 300ML Vintage","Piece","1","armaf","health-and-beauty-1","","","297.5","350","0","","","","","","10","","","10080","active","1","100","","","","","","","",""
"Armaf Enchanted Air Freshener 300ML Violet","none","1","0",,"0","0","0","1","0","globalvillageinternational","Armaf Enchanted Air Freshener 300ML Violet","Piece","1","armaf","health-and-beauty-1","","","297.5","350","0","","","","","","10","","","10080","active","1","100","","","","","","","",""
"Ela Vista Extra Virgin Olive Oil 1 Litre Glass Bottle","none","1","0",,"0","0","0","1","0","globalvillageinternational","Ela Vista Extra Virgin Olive Oil 1 Litre Glass Bottle","Piece","1","ela-vista","health-and-beauty-1","","","1088","1280","0","","","","","","10","","","10080","active","1","100","","","","","","","",""
"Ela Vista Extra Virgin Olive Oil 500ML Glass Bottle","none","1","0",,"0","0","0","1","0","globalvillageinternational","Ela Vista Extra Virgin Olive Oil 500ML Glass Bottle","Piece","1","ela-vista","health-and-beauty-1","","","586.5","690","0","","","","","","10","","","10080","active","1","100","","","","","","","",""
"Ela Vista Pomace Olive Oil 1 Litre Glass Bottle","none","1","0",,"0","0","0","1","0","globalvillageinternational","Ela Vista Pomace Olive Oil 1 Litre Glass Bottle","Piece","1","ela-vista","health-and-beauty-1","","","816","960","0","","","","","","10","","","10080","active","1","100","","","","","","","",""
"Ela Vista Pomace Olive Oil 250ML Glass Bottle","none","1","0",,"0","0","0","1","0","globalvillageinternational","Ela Vista Pomace Olive Oil 250ML Glass Bottle","Piece","1","ela-vista","health-and-beauty-1","","","272","320","0","","","","","","10","","","10080","active","1","100","","","","","","","",""
"Ela Vista Pomace Olive Oil 500ML Glass Bottle","none","1","0",,"0","0","0","1","0","globalvillageinternational","Ela Vista Pomace Olive Oil 500ML Glass Bottle","Piece","1","ela-vista","health-and-beauty-1","","","433.5","510","0","","","","","","10","","","10080","active","1","100","","","","","","","",""
"Minerva Olive Oil Extra Virgin 1 Litre Glass Bottle","none","1","0",,"0","0","0","1","0","globalvillageinternational","Minerva Olive Oil Extra Virgin 1 Litre Glass Bottle","Piece","1","minerva","health-and-beauty-1","","","926.5","1090","0","","","","","","10","","","10080","active","1","100","","","","","","","",""
"Minerva Olive Oil Extra Virgin 250ML Glass Bottle","none","1","0",,"0","0","0","1","0","globalvillageinternational","Minerva Olive Oil Extra Virgin 250ML Glass Bottle","Piece","1","minerva","health-and-beauty-1","","","276.25","325","0","","","","","","10","","","10080","active","1","100","","","","","","","",""
"Minerva Olive Oil Extra Virgin 500ML Glass Bottle","none","1","0",,"0","0","0","1","0","globalvillageinternational","Minerva Olive Oil Extra Virgin 500ML Glass Bottle","Piece","1","minerva","health-and-beauty-1","","","501.5","590","0","","","","","","10","","","10080","active","1","100","","","","","","","",""
"Minerva Olive Oil Pomace 1 Litre Glass Bottle","none","1","0",,"0","0","0","1","0","globalvillageinternational","Minerva Olive Oil Pomace 1 Litre Glass Bottle","Piece","1","minerva","health-and-beauty-1","","","756.5","890","0","","","","","","10","","","10080","active","1","100","","","","","","","",""
"Minerva Olive Oil Pomace 500ML Glass Bottle","none","1","0",,"0","0","0","1","0","globalvillageinternational","Minerva Olive Oil Pomace 500ML Glass Bottle","Piece","1","minerva","health-and-beauty-1","","","416.5","490","0","","","","","","10","","","10080","active","1","100","","","","","","","",""
